final_balance,income_mean,outcome_mean,incomes_max,incomes_min,outcomes_max,outcomes_min,fequent_operation_hour
4146.24,511.42,456.14,987.63,6.64,976.86,11.29,7
-8139.74,446.85,534.47,999.28,1.75,998.03,18.94,22
896.1,426.26,446.4,947.17,15.87,938.58,73.33,22
271.48,368.17,446.82,977.95,11.05,958.54,6.43,15
1542.81,548.2,553.29,982.27,22.57,909.06,103.19,5
-3765.69,452.26,519.73,909.53,10.04,979.01,7.41,1
-2067.16,413.66,486.62,911.83,6.26,994.76,50.91,20
-1683.44,453.66,493.98,992.42,0.8,998.16,25.46,13
497.2,394.16,480.26,991.41,8.84,993.12,11.67,14
8905.19,457.47,615.7,981.43,43.53,989.32,5.57,23
2466.75,539.34,506.29,987.35,35.66,993.33,12.23,11
5642.71,531.17,424.5,957.54,4.95,907.02,14.32,12
-1325.98,518.02,530.63,964.31,5.55,950.82,131.1,7
1050.22,533.01,533.7,993.91,71.65,980.76,15.32,0
10735.56,507.98,392.55,998.16,1.8,943.43,15.18,4
10968.56,527.29,442.31,983.83,19.8,899.11,42.96,18
-7579.63,471.58,532.51,989.7,12.1,989.53,14.4,16
11963.89,554.41,559.59,999.57,29.27,983.72,0.46,2
13175.15,523.9,412.44,997.42,7.14,877.2,9.03,10
8077.28,527.36,460.61,993.63,1.56,987.64,7.59,14
-2793.47,464.17,527.85,967.13,51.91,955.42,41.51,22
2141.78,524.32,498.46,991.02,111.28,851.68,66.26,5
-4033.16,482.46,527.22,995.67,3.81,984.37,17.47,9
1717.59,412.56,605.81,967.83,47.44,984.95,61.28,12
734.73,488.17,522.99,910.86,18.68,978.63,10.07,17
1258.09,484.09,529.83,983.09,2.43,967.5,72.67,3
3586.15,505.14,535.05,995.23,20.16,985.63,29.74,10
-2574.06,449.58,485.99,992.92,18.84,975.37,28.67,22
-2383.84,451.32,475.27,989.22,5.02,992.46,16.43,14
-4923.13,487.02,462.78,957.75,11.32,899.83,3.23,15
-9268.13,438.25,493.28,984.57,5.05,994.48,5.17,19
732.74,509.35,527.42,974.81,22.4,983.03,2.24,22
6397.32,466.83,406.64,968.14,13.35,972.32,10.17,11
1686.58,452.65,544.11,970.35,1.04,999.8,4.04,13
3971.75,474.65,576.06,983.84,41.51,989.1,12.52,5
-744.61,439.91,446.68,998.97,21.82,942.71,11.92,22
750.39,612.06,521.8,973.84,24.7,955.6,14.46,14
-316.09,437.87,501.86,986.14,8.46,987.38,7.17,20
4842.17,554.76,439.93,986.1,8.17,981.28,8.7,5
-1582.67,461.41,500.72,961.36,13.74,961.44,28.03,1
6863.52,581.22,458.23,920.04,173.13,857.48,96.41,15
611.07,469.82,516.79,988.21,0.52,981.36,29.74,15
-5886.78,423.8,526.64,990.04,13.17,979.76,37.45,18
2836.24,456.88,474.3,949.26,1.75,990.66,2.82,10
5544.14,543.91,471.48,982.9,54.17,995.59,57.15,10
306.52,468.68,541.43,947.93,13.88,991.9,20.12,6
1922.55,532.48,562.78,981.4,0.06,986.55,17.17,17
3292.55,454.66,415.46,977.94,4.51,996.04,3.05,13
-5132.61,532.62,486.55,996.67,8.82,983.61,3.84,16
-4348.01,498.14,508.81,901.36,84.47,990.91,54.92,3
2922.57,542.31,534.77,992.81,35.07,967.7,42.05,17
-233.76,460.08,480.68,911.35,29.28,975.96,7.77,22
2480.1,584.41,526.74,995.79,136,993.12,40.57,6
-4720.99,495.52,531.3,971.16,0.52,974.55,24.78,9
-3479.53,530.62,509.72,984.47,37.96,992.03,22.54,2
7324.46,584.57,555.72,989.45,72.73,989.06,114.72,14
-8789.92,481.62,562.63,935.66,12.75,994.25,13.79,3
-2347.75,482.44,510.58,968.96,30.19,995.05,0.76,0
-3424.38,455.64,435.43,989.97,35.47,978,2.84,14
7659.11,531.96,511.3,998.22,41.44,957.94,51.25,16
-6450.57,512.53,472.13,959.74,12.87,987.96,11.7,14
-2882.3,535.06,612.73,990.27,26.24,993.26,19.55,22
4472.85,545.38,424.78,877.62,115.44,932.23,57.64,6
3179.66,445.16,515.83,999.35,9.79,999.35,32.32,7
-3771.68,486.82,484.74,998.72,0,976.89,12.37,1
-10188.93,521.85,529.67,999.17,13.11,971.34,55.65,10
-6869.38,448.62,557.97,989.98,36.97,935.7,37.65,11
392.33,499.55,473.31,909.99,29.53,907.92,10.22,5
3925.69,486.6,419.96,982.62,28.58,996.92,38.33,20
-1308.69,497.7,493.77,998.58,2.55,988.32,8.64,16
-1917.96,472.97,536.9,929.32,12.69,985.9,75.84,12
5121.91,584.44,471.49,981.05,15.56,996.35,27.45,12
2460.92,519.55,459.53,998.28,11.12,995.55,2.08,21
2697.91,467.63,415.83,972.1,17.05,864.97,18.21,20
2224.96,506.51,469.78,969.37,60.3,993.38,52.47,3
-1190.52,454.81,558.6,996.82,47.06,923.48,37.16,20
-9782.4,464.2,570.48,993.74,18.16,998.29,10.99,21
13255.15,475.82,431.95,954.47,13.64,924.01,32.71,19
9045.46,505.27,474.26,999.43,8.61,938.87,71.19,11
-3849.78,485.66,484.59,949.91,23.08,967.45,30.76,19
2865.13,507.82,530.85,992.44,7.58,992.82,31.41,22
494.18,505.97,524.58,997.61,11,988.02,41.63,18
2838.34,530.23,549.29,968.41,72.72,997.42,24.71,22
-4749.92,565.34,537.1,961.19,41.54,990.92,38.9,2
3964.62,560.8,478.83,966.63,37.68,840.77,23.27,14
-529.47,487.26,453.21,994.03,2.92,924.52,35.29,3
-5256.26,455.25,462.78,942.4,6.87,986.37,10.97,12
-2492.33,516.47,546.25,995.99,18.11,995.53,89.47,8
13733.14,533.71,502.02,997.47,2.21,986.18,3.34,23
-2384.54,517.75,513.74,986.03,7.93,935.1,0.86,20
-4882.77,425.71,387.24,998.93,78.91,986.89,3,9
9347.9,488.9,455.73,980.31,4.65,978.23,0.65,16
-767.52,497.26,533.22,999.37,21.05,972.41,29.68,4
-992.36,496.93,496.9,953.19,4.16,997.02,52.75,0
-1443.15,405.36,499.27,865.1,10.07,950.74,111.98,17
2216.85,460.01,526.21,998.81,1.2,966.97,26.97,14
-658.75,538.84,516.57,977.85,30.69,979.86,0.5,9
6241.71,584.27,471.12,999.44,17.32,965.71,3.84,9
661.45,545.79,515.56,985.67,26.87,997.07,5.19,12
-5519.88,414.21,460.16,974.67,14.66,994.5,23.42,15
-4430.23,483.24,493.69,995.43,10.66,988.26,39.01,13
-5254.4,490.57,496.1,989.14,1.02,979.8,50.52,3
-555.97,511.22,501.89,990.03,18.05,954.57,7.71,18
-8351.83,401.17,478.08,857.19,1.87,990.3,0.3,18
-7531.08,501.17,582.81,967.36,15.34,981.63,26.19,6
5002.72,505.46,519.06,998.57,17.76,996.47,7.23,3
3486.54,580.39,464.23,991.87,79.57,999.87,11.79,1
1024.36,463.62,553.1,965.97,12.94,960.61,18.29,6
2675.45,459.65,544.04,982.75,20.19,999.27,22.42,16
-2025,427.71,558.25,997.31,30.72,990.1,19.91,15
-11236.94,418.73,597.94,995.79,4.2,989.62,83.32,1
-3282.06,453.4,475,801.35,22.35,981.13,31.24,10
6005.67,464.48,412.14,958.57,76.29,960.11,11.5,11
-2391.91,599.36,479.27,982.77,137.54,964.45,1.9,22
-6859.18,465.53,532.27,995.28,5.43,997.97,11.65,2
9468.77,512.84,545.36,985.19,2.8,985.15,0.36,6
-7819.48,500.69,592.73,983.81,1.33,998.9,45.79,5
-14456.84,497.82,584,990.41,9.52,978.3,16.02,0
5435.71,494.79,440,978.21,53.42,872.29,22.98,17
-4063.48,441.47,457.58,956.27,32.51,936.76,24.84,0
2636.27,437.17,490.43,998.17,2.88,998.45,18.21,6
4103.27,444.73,464.45,950.63,11.26,934.2,18.21,5
-11948.32,516.34,583.15,913.34,85.18,993.46,5.02,8
4208.57,459.19,502.58,992.97,11.39,995.56,32.57,1
1197.66,502.98,535.11,972.79,9.48,964.02,19.82,18
-7724.99,383.74,516.74,822.98,15.52,988.03,61.48,16
11247.67,478.32,524.63,988.99,6.2,946.98,1.04,17
5193.12,569.47,401.95,908.1,200.37,914.44,14.87,3
-968.46,527.89,562.48,996.18,4.28,976.91,67.41,9
-5805.97,571.2,529.86,999.86,28.25,971.11,14.75,0
-1343.13,462.42,474.72,986.35,37.77,979.66,16,18
2066.55,531.86,448.63,997.77,4.41,980.86,30.96,6
-904.9,484.67,521.24,967.59,83.17,982.11,31.04,2
-14084.67,503.56,550.78,993.08,1.62,990.38,17.61,4
2959.22,551,507.46,985.14,79.53,990.78,11.9,14
7414.05,553.73,479.13,998.35,42.66,941.88,34.53,5
-8358.49,510.05,523.93,979.42,42.18,995.34,11.52,9
-4303.75,405.55,466.49,963.43,55.85,991.67,5.89,19
-3814.64,491.17,543.43,922.42,95.56,995.15,93.85,4
1357.64,607.94,496.05,996.79,106.78,947.16,48.03,14
-2350.45,523.39,550,964.67,26.16,980.2,26.33,0
1003.29,449.72,417.47,979.43,91.01,941.4,12.59,15
-697.71,508.49,594,956.58,32.76,983.64,1.7,17
465.69,400.18,466.93,923.67,3.29,950.19,16.31,20
2798.82,469.81,398.3,954.77,41.75,946.99,4.58,1
-6478.1,442.89,430.22,980.96,28.3,994.02,10.46,6
7.39,471.86,433.19,996.98,3.87,989.76,13.04,17
1642.9,476.08,472.25,962.65,12.33,974.78,12.68,14
-4802.6,431.75,507.5,975.55,2.61,986.3,14.67,1
1578.44,490.41,567.75,991.24,15.25,997.97,15.03,4
-4731.18,523.9,558.42,989.53,21.2,987.64,0.09,16
4680.31,591.27,493.56,998.83,60.71,974.45,21.48,0
-175.54,471.89,361.23,969.69,40.11,894.49,18.4,5
-378.01,541.11,456.74,946.44,67.22,946.25,35.97,17
-7.98,584.56,575.11,989.76,4.94,995.52,0.54,10
8439.78,518.44,490.81,918.99,19.42,934.91,1.51,22
1459.24,500.67,451.68,949.52,32.74,992.87,64.82,19
2928.18,405.42,447.81,900.97,29.32,980.56,12.54,23
-2069.75,516.81,530.85,921.16,68.64,995.82,13.23,21
1531.99,480.4,477.16,999.29,2.11,981.01,6.84,12
502.26,534.55,402.26,982.44,68.84,879.23,13.26,5
-4429.15,486.95,527.65,972.55,84.25,998.14,9.64,20
2390.93,424.38,436.72,988.03,28.38,947.15,53.61,16
-1312.04,477.83,512.59,913.76,2.86,976.64,18.77,6
1303,538.24,509.91,987.83,59.6,975.48,31.65,10
-2970.39,534.8,576.13,990.49,17.46,998.74,51.75,4
5224.58,551.9,393.11,935.7,12.84,839.18,55.81,8
2964.53,502.98,487.47,978.52,2.27,959.4,30.17,10
-5907.5,520.45,564.14,949.23,119.09,931.47,68.93,21
-1607.31,433.15,490.56,947.11,21.01,973.83,6.36,9
1776.89,514.32,501.64,931.86,11.52,970.16,16.18,8
-6371.11,437.74,553.92,965.96,23.75,994.07,26.89,19
2588.88,646.09,526.28,973.38,32.16,886.88,22.1,7
6231.4,487.32,436.1,943.94,5.99,927.08,15.9,10
1897.08,461.22,486.81,974.89,24.57,998.25,72.74,18
-7913.17,418.22,554.11,973.66,4.51,979.99,0.54,4
626.27,537.95,569.08,985.4,26.7,998.44,14.14,3
1027.52,522.27,563.1,983.09,0.89,997.99,11.76,6
-4998.42,480.53,561.28,991.52,7.52,977.58,11.4,3
1921.13,485.15,440.47,997.4,11.03,978.51,11.58,0
5020.49,507.97,430.88,936.36,36.65,995.13,136.36,7
1602.61,518.53,578.61,974.56,13.67,978.72,12.62,10
-9299.28,414.71,502.67,979.31,9.86,993.01,4.21,9
-872.46,526.47,509.64,974.23,61.11,954.53,7.55,11
-7221.38,609.39,522.24,999.57,3.56,951.02,10.84,0
-2304.67,446.52,507.89,961.17,45.11,956.4,59.2,4
374.81,606.86,482.95,991.65,119.47,958.04,7.86,0
5298.52,545.6,489.35,996.96,67.91,983.73,20.73,7
-3585.86,421.89,500.99,903.37,8.49,923.63,12.33,13
7352.02,440.96,422.05,967.32,45.97,956.51,0.3,2
3571.01,531.22,500.72,939.42,26.22,982.09,21.91,1
2249.05,485.18,488.64,999.19,1.6,941.93,4.47,21
2330.58,506.56,603.44,997.41,25.03,963.69,52.27,2
-6726.35,513,545.58,996.34,23.95,962.43,1.31,1
-895.22,530.93,491.44,975.11,17.74,984.76,87.26,23
-10406.92,492.98,509.76,947.18,17.23,958.32,1.1,15
3344.66,496.64,514.09,952.22,16.35,998.28,38.06,14
-4380.23,528.45,499.28,978.8,139.82,993.11,35.89,14
4334.32,448.88,403.29,984.42,43.1,892.65,10.18,18
-3628.55,432.14,538.15,939.16,34.47,947.84,49.97,12
-210.07,655.51,545.96,990.22,18.01,990.25,27.12,8
-2976.47,508.76,549.69,923.41,13,990.76,46.93,13
1358.39,386.82,469.5,912.58,15.65,947.22,64.19,12
6297.02,578.03,502.84,992.75,72.75,999.99,29.12,8
-1487.57,392.48,423.03,986.98,19.4,975.2,45.45,9
6447.47,578.44,505.83,995.18,14.51,961.48,7.76,19
3564.19,486.15,482.31,980.41,10.72,877.96,63.65,15
-16274.56,578.63,519.26,999.88,114.73,985.4,5.39,15
1689.78,521.62,466.46,996.51,1.85,988.05,23.42,8
-1064.04,493.21,494.64,980.11,38.5,979.28,25.03,10
10148.25,540.34,468.49,977.16,25.64,964.63,5.44,9
9084.35,512.46,499.16,995.97,0.09,953.97,77.36,5
2614.29,487.33,512.52,999.25,8.22,972.48,6.65,10
1508.64,470.17,487.01,999.42,0.73,989.62,22.59,17
-3926.28,465.12,511.14,956.17,5.56,969.02,2.9,11
10334.88,560.96,421.98,998.95,57.7,917.86,6.62,0
320.02,476.4,470.36,976.72,6.53,996.04,1.6,3
8883.54,522.53,449.6,998.25,3.21,968.8,4.58,9
4840.83,498.97,486.9,987.32,67.27,960.05,42.26,2
4852.92,528.97,510.15,973.34,45.24,920.52,7.74,12
-4086.3,503.92,535.89,993.95,3.63,970.71,8.82,13
-10425.89,467.76,519.3,946.2,0.8,946.84,42.39,14
516.61,445.99,523.86,933.64,40.4,968.96,101.17,14
3161.44,547.05,487.98,950.88,30.53,959.14,11.22,17
-1916.34,462.89,551.01,997.28,8.27,984.62,49.96,19
861.07,494.88,527.7,949.19,3.93,955.61,194.41,14
1368.32,484.73,542.58,949.66,3.08,975.86,10.62,12
-2225.13,530,509.68,999.88,25.13,962.6,9.68,1
8479.68,462.72,508.67,998.51,51.07,977.61,62.2,11
-921.29,477.46,406.26,982.62,15.21,868.74,26.86,14
-8498.63,542.98,539.88,988.23,3.95,974.96,67.61,19
-4383.42,461.26,523.75,974.38,28.59,979.81,38.26,14
5719.56,594.26,481.01,999.06,5.14,978.6,18.05,5
3977.23,495.89,445.29,999.4,32.9,954.71,11.67,18
243.24,460.24,518.8,962.51,8.52,942.23,79.19,21
-6483.75,500.69,588.55,992.56,15.73,986.06,25.43,7
8295.23,596.89,403.58,995.3,81.39,970.89,49.29,8
-4785.9,438.54,554.64,972.14,3.04,995.12,13.18,15
-13345.23,501.05,542.52,993.15,8.9,963.98,5.46,5
-1361.85,495.52,539.1,968.87,15.96,992.96,14.22,4
2470.64,501.63,502.59,972.11,6.7,985.77,4.4,7
4182.89,495.12,440.02,971.51,15.72,966.45,9.88,19
4347.46,512.21,535.68,968.86,24.47,941.43,8.39,17
1724.36,574.47,480.66,971.58,10.69,993.88,11.08,23
-2005.6,481.04,483.37,981.36,46.59,944.71,5.08,16
-3347.08,541.83,562.41,996.42,8.32,994.08,65.85,17
-1420.25,541.03,510.6,985.61,5.29,986.82,13.16,9
-3897.82,454.9,519.85,923.89,11.85,980.37,2.02,3
2479.43,549.66,404.45,993.64,3.75,975.31,7.75,0
3256.16,452.56,508.11,995.71,7.52,974.65,3.7,11
4077.34,533.67,437.9,987.92,14.87,984.61,39.45,17
-877.75,499.48,552.45,983.48,12.63,992.23,44.37,15
-3010.17,536.27,499.2,998.3,9.84,984.54,31.35,0
2246.74,566.41,525.15,938.12,27.46,989.28,102.57,15
-1741.72,491.28,435.45,987.46,4.55,994.47,20.84,21
-2239.28,525.64,529.54,888.25,79.68,985.12,4.24,22
7290.18,494.84,449.81,986.98,17.75,984.87,14.34,10
36.35,553.38,551.93,975.42,20.03,991.89,20.41,19
5307.5,629.44,447.98,976.99,92.5,991.23,14.86,3
4318.92,492.96,515.95,958.86,18.57,984.26,49.11,3
2417.74,447.15,390.72,966.8,47.8,972.57,12.35,19
4046.23,537.55,505.97,934.46,8.43,943.24,4.92,4
-7113.34,469.4,560.53,933.29,3.8,977.69,21.39,1
2476.81,493.71,466.8,997.03,5.51,984.77,2.32,23
-974.82,446.89,448.82,955.11,3.39,975.38,1.36,19
5039.33,530.14,456.46,995.25,14.55,977.65,22.88,8
-9136.81,514.98,453.71,976.77,41.36,995.17,26.13,6
1939.93,569.92,507.34,949.48,99.15,997.24,48.67,13
-2382.77,578.14,522.67,955.17,93.19,993.33,85.8,1
-535.01,497.22,519.52,923.23,57.36,969.44,59.4,0
-2229.77,552.91,520.92,969.01,85.46,987.89,23.01,10
-14997.91,511.31,606.85,993.15,11.46,994.37,66.32,19
4378.48,537.54,513.52,994.58,9.83,971.14,4.29,11
4527.17,511.86,552.24,999.24,20.37,988.28,31.52,19
13303.54,470.22,454.64,979.48,9.07,992.61,17.04,4
13129.08,528,482.65,997.42,1.11,999.45,2.99,9
-416.58,464.3,478.19,935.11,34.37,936.55,14.92,1
3808.61,549.55,512.95,995.81,23.27,992.66,12.61,6
-1307.87,517.8,528.27,991.96,27.91,991.04,11.45,6
2929.76,418.59,418.61,931.25,7.9,927.25,44.49,4
-2664.16,481.94,448.85,959.8,31.83,943.92,8.86,22
-823.57,498.48,547.45,920.72,48.88,977.9,12.97,8
12532.91,559.2,435.83,948.51,26.72,902.5,84.17,22
-9338.75,515.87,508.64,991.07,28.34,987.83,2.7,18
111.52,525.72,536.34,979.48,49.71,997.24,40.75,2
-4373.86,436.98,452.94,986.81,14.03,930.57,17.02,4
350.47,551.12,494.34,997.7,9.32,897.73,4.68,12
-15386.06,392.83,554.9,958.34,22.59,979.78,43.95,21
-3027.71,574.39,532.03,999.93,34.25,990.76,23.55,8
-1276.27,434.31,462.82,992.5,25.48,969.39,24.79,3
4026.62,516.79,386.8,965.65,67.31,952.3,24.72,7
-8833.28,484.44,504.11,995.6,13.83,985.5,16.03,12
-506.54,571.08,568.28,953.61,133.6,999.2,58.28,15
9392.93,522.24,432.93,978.65,11.52,975.35,30.07,14
1062.45,454.34,499.13,950.74,37.31,894.64,39.23,4
-1377.88,493.46,465.69,991.83,5.49,993.32,24.45,22
-8125.05,506.77,570.47,969.87,19.67,996.97,34.81,22
10259.76,544.16,494.06,981.3,54.12,967.81,14.9,18
3398.34,529.84,512,985.63,3.5,992.5,15.58,19
-439.2,466.68,455.19,971.21,1.98,987.27,36.7,11
-10854.91,478.9,562.34,951.41,10.38,968.17,45.29,21
1982.35,509.9,484.52,925.31,2.54,912.37,0.49,11
6760.86,452.42,414.36,995.48,9.53,986.45,57.03,21
-6919.24,430.62,439.82,919.49,7.26,984.95,16.71,0
-2470.92,488.62,512,991.08,11.75,971.14,19.92,14
5130.01,531.57,446.33,994.98,36.59,913.07,7.78,14
-1844.37,528.84,551.97,986.49,44.61,967.92,0.38,1
301.66,580.15,495.06,998.3,119.19,971.59,42.63,3
-10896.33,456.48,455.51,994.07,17.69,946.86,10.09,10
-11621.19,511.39,559.38,992.39,18.58,994.59,19.8,6
6100.66,562.89,486.47,997.4,40.15,965.71,22.02,18
9425.3,490.91,517.11,973.4,39.36,946.43,6.15,22
378.75,474.68,583.72,995.22,22.48,982.53,60.88,20
-2216.94,459.34,515.09,995.41,11.24,962.02,31.16,4
6310.85,539.36,511.57,969.38,15.21,949.12,18.09,21
-3727.87,478.85,474.74,994.92,25.35,976.45,54.49,20
-3159.27,475.99,419.26,961.78,12.42,965.37,22.33,18
4013.56,478,511.63,987.43,18.85,995.53,26.39,18
11707.6,492.34,426.89,993.48,0.52,970.19,6.48,5
5108.79,496.37,459.23,998.52,7.88,992.78,2.43,13
-3731.82,470.04,469.29,942.31,42.84,991.04,7.44,2
3806.93,492.99,467.18,989.16,6.47,985.41,19.71,3
-4997.35,440.02,432.95,979.66,9.97,973.65,8.6,21
977.42,559.14,528.6,992.3,48.42,991.97,42.92,17
11644.06,548.24,505.97,999.08,31.13,985.44,3.78,6
659.9,451.43,496.96,985.34,7.31,992.82,1.64,6
-9883.5,373.43,502.75,955.2,42.14,979.64,16.42,21
-506.28,456,481.32,941.39,16.43,992.26,24.57,15
-238.59,474.68,480.36,990.66,31,966.19,2.4,3
2186.72,523.93,489.42,999.77,40.26,942.92,27.66,3
-4516.27,460.7,485.13,943.31,27.6,961.11,26.86,13
-2741.4,500.36,477,968.58,12.34,995.87,64.06,15
6793.94,456.85,419.37,999.54,37.98,961.66,28.27,8
-3467.72,506.22,469.37,962.48,0.99,988.81,1.01,16
7459.89,475.89,479.11,998.73,13.38,930.03,13.28,8
2519.6,463.79,479.25,991.33,7.23,968.42,3.07,21
4435.24,542.96,484.2,969.28,12.86,993.26,7.31,17
2530.5,578.13,505.84,989.09,5.26,974.93,31.55,23
-5698.55,479.38,564.91,999.89,18.74,994.38,7.65,6
1040.51,440.64,540.02,991.04,17.56,989.48,79.11,2
-1983.24,492.85,462.23,950.53,74.19,995.37,17.92,12
-6272.07,418.29,499.85,934.85,39.51,972.61,9.64,10
-2574.16,614.17,486.76,976.2,50.8,946.89,26.4,19
-3030.17,546.8,595.21,988.7,93.77,999.33,38.21,21
-2114.2,435.93,526.88,977.04,6.17,979.36,3.38,8
-4249.01,486.81,548.61,980.77,6.43,991.92,20.56,16
-7473.35,435.47,461.95,988.07,50.65,999.38,43.09,6
14815.58,482.42,532.01,963.07,28.6,998.91,65.18,6
-3724.87,546.82,543.71,996.84,46.44,972.59,112.39,18
-8937.07,663.52,531.77,989.7,66.8,990.73,70.72,20
-11299.91,507.21,526.15,960.35,91.09,998.29,9.1,18
-10404.69,458.92,464.97,951.69,8.51,974.6,9.18,18
-1960.52,486.33,528.45,901.05,29.88,994.49,2.86,4
-2542.92,441.98,437.94,965.5,9.99,967,33.51,20
9989.56,627.99,483.41,997,39.08,972.87,40.79,13
1622.03,493.84,500.77,997.86,5.66,997.95,42.83,19
-764.24,443.48,494.57,995.08,9.68,998.15,3.3,23
-693.23,481.57,504.68,982.07,7.85,980.63,65.89,12
160.44,499.84,476.64,990.43,33.48,987.77,4.01,7
3178.78,520.31,518.03,998.4,28.82,947.96,19.9,23
-3384.22,507.83,547.42,987.27,13.81,972.37,1.45,18
-5229.57,496.92,514.13,987.94,11.83,999.51,70.94,17
-3011.31,404.05,504.33,838.4,12.29,993.57,81.23,21
-4294.89,517.35,455.03,999.62,6.47,977.82,9.31,1
-13957.12,508.15,533.32,998.63,12.22,998.6,1.51,0
3885.64,501,381.86,984.14,19.1,950.89,19.19,17
4689.56,427.72,474.37,995.7,19.03,932.42,62.4,1
-1077.95,529.46,529.97,970.19,6.62,994.19,17.81,21
8091.46,480.57,453.83,966.9,25.83,934.96,14.85,23
4896.68,474.9,517.47,999.47,28.96,935.09,52.03,23
2096.93,483.22,496.51,993.34,10.69,995.67,6.56,12
4415.52,548.23,461.65,977.06,33.74,931.18,10.03,4
-3339.17,529.34,508.02,987.45,15.32,964.41,7.29,21
-6031.44,443.39,449.91,984.57,2.34,927.65,42.79,9
4079.02,583.34,486.3,956.27,103.34,989.37,1.54,23
-4597.99,414.58,522.26,983.9,28.28,982.59,11.91,22
1091.74,466.72,448.86,953.66,9.69,927.09,27.94,12
-533.76,565.5,514.66,995.86,33.57,934.42,29.67,16
4095.39,594.52,381.34,994.03,129.77,936.8,11,5
3179.86,608.58,445.24,985.03,46.69,925.87,2.93,11
1221.67,562.09,475.2,956.53,42.58,991.89,43.89,18
-3012.03,529.87,448.27,998.77,15.15,995.5,9.38,18
2598.34,488.92,535.12,945.27,45.43,959.21,71.02,8
1065.93,469.27,552.59,978.76,69.83,955.88,43.08,2
-212.98,549.58,442.31,959.68,50.18,971.01,11.72,11
1945.37,507.18,438.35,989.22,53.66,985.24,22.95,14
-2766.13,482.31,472.14,968.44,19.89,994.05,0.09,22
368.33,597.62,484.65,997.65,0.02,954.36,6.1,11
-1033.81,470.22,531.77,960.83,5.96,996.34,2.24,15
-243.27,474.07,467.08,998.12,44.19,947.21,4.76,20
-4115.52,477.51,511.39,984.92,4.31,986.06,11.64,1
-5219.91,479.89,487.54,995.56,32.76,996.58,39.47,23
-944.61,476.31,403.9,998.46,9.31,976.37,8.8,21
-5469.6,496.16,645.4,914.33,7.31,996.49,44.62,14
10029.11,511.77,423.78,965.98,0.94,980.36,1.71,10
1816.89,539.7,419.02,970.01,3.65,905.26,17.94,3
2817.56,478.33,397.42,956.36,10.16,839.46,12.62,12
-2592.98,486.08,522.92,977.01,16.49,990.01,2.31,16
1722.52,530.91,475.34,989.36,6.9,995.57,0.45,4
653.03,543.38,527.45,970.27,30.75,981.98,39.18,6
7564.55,539.34,519.58,991.61,19.41,987.59,39.74,5
1013.76,457.31,455.5,945.12,5.95,999.75,45.28,3
5737.75,542.19,536.11,997.92,45.23,960.1,15.69,9
-5595.37,398.27,490.93,978.87,37.92,983.6,78.81,8
-2578.93,566.22,536.99,998.22,26.57,992.38,23.54,16
-1541.91,432.11,490.04,971.02,45.09,993.44,11.76,14
4833.39,508.22,536.98,999.6,27.1,982.4,1.28,6
1025.66,429.26,488.87,994.1,5.16,985.44,15.68,8
-7570.59,423.91,535.74,959.62,10.99,951.59,35.37,10
6237.38,567.56,467.74,939.09,61.23,847.12,11.16,18
596.63,515.92,500.22,992.12,10.13,998.42,38.83,7
2566.88,474.22,445.1,956.01,36.1,937.58,10.76,5
-1473.67,494.76,539.26,927.77,73.38,940.83,134.98,2
-382.45,455.61,501.64,974.51,9.89,975.29,5.57,3
-5319.98,551.98,538.79,993.35,11.66,957.54,13.94,23
-888.83,564.63,516.76,990.24,32.68,983.46,7.93,2
5780.29,469.11,460.24,967.16,5.17,893.2,126.07,6
1520.77,552.39,489.88,997.28,1.1,887.52,33.31,9
3108.7,470.91,412.42,986.31,6.38,987.42,39.19,6
-1416.28,488.12,451.74,998,28.52,998.06,17.05,15
1592.27,473.99,462.69,991.83,10.96,990.08,4.27,19
5160.79,534.86,538.62,991.55,96.48,978.52,23.52,2
-98.65,553.18,461.21,976.21,39.87,966.74,84.9,17
1340.03,475.73,419.9,994.65,27.71,936.74,13.87,22
491.77,535.58,493.34,995,1.21,952.72,47.36,10
3327.74,518.19,485.16,973,35.78,981.67,13.4,0
7703.78,518.4,580.98,990.45,46.33,980.07,16.97,6
-10550.29,430.02,515.37,954.25,8.59,994.38,8.19,18
3989.23,419.32,508.9,996.01,11.09,956.92,43.43,6
-1532.42,435.75,515.88,965.4,51.42,989.51,23.11,14
-4510.55,414.98,495.29,993.06,19.27,972.19,41.63,8
-164.62,500.53,457.8,972.85,25.27,998,17.67,15
10224.84,550.92,455.17,990.78,15.09,967.79,5.95,1
-1810.02,592.16,504.18,992.78,123.07,917.75,26.87,0
-4902.95,434.99,504.94,996.78,27.9,978.41,11.37,18
3549.04,551.33,426.65,991.45,39.94,975.3,8.54,20
620.81,508.02,466.21,983.5,55.71,969.09,2.16,20
5464.79,525.37,491.65,997.06,0.49,999.25,44.94,21
7931.19,485.26,454.2,973.59,5.62,940.36,3.41,14
-941.8,498.99,559.6,996.78,1.95,967.08,7.17,20
-403.86,542.37,465.21,951.52,14.35,989.46,59.33,13
-2312.13,481.85,489.71,980.82,3.59,986.77,15.87,11
-4111.44,498.85,512.03,960.45,85.23,973.93,25.24,6
2039.7,459.45,513.81,969.24,26.37,941.55,32.38,15
-1229.65,506.43,499.85,973.7,1.51,998.21,20.94,8
1370.45,529.27,518.88,977.73,28.24,981.93,102.95,9
6956.36,500.66,488.22,982.79,34.14,998.62,10.87,22
